,Date,Time,Social media,Call centre,Branch,RHB Internet Banking,RHB Mobile Banking Application,Relationship managers / Personal Bankers,"ATM, Cash Deposit Machines",Feedback,Sentiment Score,Rating,Product
1890,4/22/2021,16:45:02,No,No,Yes,Yes,No,No,Yes,proceed,85.28%,10,PF
1891,4/22/2021,16:51:29,No,No,Yes,No,No,No,No,lower interest,50.00%,6,PF
1892,4/22/2021,17:01:05,No,No,No,Yes,Yes,No,Yes,please simplify costumer open new account,50.00%,10,PF
1893,4/22/2021,17:00:55,No,No,Yes,No,No,Yes,No,simplify matter,50.00%,10,PF
1894,4/22/2021,17:23:09,No,No,No,Yes,Yes,No,Yes,quickly give otp,93.61%,10,PF
1895,4/22/2021,17:24:45,No,Yes,Yes,No,No,Yes,Yes,give response soon possible customer case instant email,99.27%,0,PF
1896,4/22/2021,17:44:13,No,No,No,Yes,Yes,No,No,ready simplify child open acc saving,88.52%,10,PF
1897,4/22/2021,18:08:40,No,Yes,Yes,Yes,No,Yes,Yes,public relationship,68.19%,8,PF
1898,4/22/2021,18:09:17,No,No,No,Yes,Yes,No,Yes,always provide best service prioritize customer,83.79%,10,PF
1899,4/22/2021,18:44:08,No,No,No,Yes,No,No,No,location bank branch place easier customer,50.00%,8,PF
1900,4/22/2021,19:42:18,No,No,Yes,No,No,Yes,Yes,user friendly app,89.45%,10,PF
1901,4/22/2021,20:49:28,No,No,No,No,Yes,No,Yes,upgrade mobile bank apps,95.27%,6,PF
1902,4/22/2021,20:50:16,No,Yes,No,No,Yes,No,No,customer service user friendly,50.00%,4,PF
1903,4/22/2021,21:42:23,No,No,No,Yes,Yes,No,No,atm cash deposit machine mall petrol pump,50.00%,10,PF
1904,4/22/2021,22:25:41,No,No,No,No,No,Yes,No,work customer grievance issue banking need personalized feedback toward report submitted pre fixed text provided solution custom complaint problem bank process online still poorly done satisfiable user friendly,8.16%,1,PF
1905,4/22/2021,22:54:28,No,No,No,Yes,Yes,No,No,accelerate arrangement call response operator,50.00%,10,PF
1906,4/23/2021,0:16:07,No,No,Yes,No,Yes,No,No,improve service branch note rhb kubang kerian,50.00%,7,PF
1907,4/23/2021,2:36:37,No,No,No,Yes,No,No,No,team work,92.41%,7,PF
1908,4/23/2021,6:39:56,No,No,Yes,No,No,No,No,opening branch intermediate,16.87%,9,PF
1909,4/23/2021,8:37:40,No,No,No,Yes,Yes,No,Yes,facilitate management documentation business term increase flow digital application process provide easy description customer,98.59%,8,PF
1910,4/23/2021,8:38:39,No,No,Yes,Yes,No,Yes,Yes,keep continue customer service excellent friendly user system banking always implement updated security system service application especially electronic transaction processing,50.00%,10,PF
1911,4/23/2021,9:14:53,No,No,No,Yes,No,No,No,remain releven,50.00%,10,PF
1912,4/23/2021,9:56:32,No,No,No,Yes,No,No,No,frequent security upgrade,97.54%,10,PF
1913,4/23/2021,20:23:28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,removing service tpi customer received long rhb quite satisfactory,86.57%,10,PF
1914,4/23/2021,20:31:55,No,No,Yes,Yes,No,No,Yes,idea,50.00%,8,PF
1915,4/25/2021,12:50:27,No,No,Yes,Yes,Yes,No,No,better promotion deal,94.36%,8,PF
1916,4/25/2021,13:12:24,No,No,Yes,Yes,Yes,No,No,internet banking interface improved user friendly,82.63%,9,PF
1917,4/29/2021,19:06:05,No,Yes,No,No,No,No,No,trying logon internet banking need bank due current pandemic wish visit branch possible allow via call center instead appreciate staff could call assist tq,8.39%,8,PF
1918,4/30/2021,14:13:23,No,Yes,No,No,Yes,No,Yes,professional making call customer affordable payment,50.00%,1,PF
1919,4/28/2021,15:37:56,No,No,No,Yes,No,No,Yes,unlike bank offering high grant profit rhb offer,6.88%,6,CASA
1920,4/28/2021,15:41:56,No,No,No,Yes,Yes,No,Yes,balance low interest loan facility rhb loyal customer,78.45%,10,CASA
1921,4/28/2021,15:42:59,No,No,No,Yes,No,No,No,please check transfer banking transfer online trying make transfer online using application fail,50.00%,10,CASA
1922,4/28/2021,15:43:13,No,No,No,Yes,No,No,No,,,10,CASA
1923,4/28/2021,15:45:45,No,No,No,Yes,No,No,Yes,maintined good service,90.59%,0,CASA
1924,4/28/2021,15:48:12,No,Yes,No,Yes,Yes,No,Yes,new upgraded system locked account recently lucky callcentre team able resolved issue almost instantly big thank fast action cc team kindly make sure new system hasle free,94.63%,8,CASA
1925,4/28/2021,15:49:50,No,No,Yes,Yes,Yes,No,Yes,baking always slow please update,85.52%,10,CASA
1926,4/28/2021,15:52:14,No,No,No,Yes,Yes,No,Yes,customer friendly,91.41%,10,CASA
1927,4/28/2021,16:01:01,No,No,No,Yes,Yes,No,Yes,always give smile,92.90%,8,CASA
1928,4/28/2021,16:06:16,No,Yes,No,Yes,No,No,Yes,better online mobile banking experience plus support reset password step confusing limit character type answer phone call well,97.37%,4,CASA
1929,4/28/2021,16:10:22,No,Yes,No,Yes,Yes,No,Yes,respond quick customer,50.00%,10,CASA
1930,4/28/2021,16:09:59,No,No,No,Yes,Yes,No,Yes,good customer service,96.62%,10,CASA
1931,4/28/2021,16:15:49,No,No,No,Yes,No,No,Yes,live customer service online serve customer working hour working alsa available great,50.00%,7,CASA
1932,4/28/2021,16:17:27,No,No,No,Yes,No,No,No,far internet banking concerned satisfied,19.97%,10,CASA
1933,4/28/2021,16:20:22,No,Yes,No,Yes,Yes,No,No,reduce customer service waiting call,50.00%,10,CASA
1934,4/28/2021,16:29:51,No,No,No,No,Yes,No,No,increase fix deposit return annum,50.00%,8,CASA
1935,4/28/2021,16:54:26,No,No,Yes,No,No,Yes,No,provide training enhance personnel skill knowledge,90.36%,0,CASA
1936,4/28/2021,16:55:45,No,No,Yes,Yes,No,No,Yes,combining spending paying criterion smart account bill pay convenient switch new account fulfill extra interest criterion,95.29%,9,CASA
1937,4/28/2021,17:08:25,No,No,No,Yes,No,No,No,recently apllied rhb credit card long time rhb account holder rhb salary account naturally provide document salary statement today application unattended attempt rhb court subscription rhb credit card service,88.12%,9,CASA
1938,4/28/2021,17:09:04,Yes,Yes,Yes,Yes,Yes,Yes,Yes,always update internet banking system,50.00%,10,CASA
1939,4/28/2021,17:13:13,No,No,Yes,No,Yes,No,Yes,fast customer reply today never get response frm customer service problem online login poor customer service,4.45%,6,CASA
1940,4/28/2021,17:15:13,Yes,Yes,Yes,Yes,No,No,Yes,customer friendly,91.41%,8,CASA
1941,4/28/2021,17:15:47,No,Yes,Yes,Yes,No,Yes,Yes,customer service feedback example today never received feedback complaint customer service,50.00%,6,CASA
1942,4/28/2021,17:17:49,No,No,Yes,Yes,Yes,No,Yes,good online banking good online security friendly user interface,98.25%,8,CASA
1943,4/28/2021,17:33:37,No,No,Yes,Yes,Yes,Yes,Yes,customer service,50.00%,8,CASA
1944,4/28/2021,16:33:16,No,Yes,No,Yes,Yes,No,No,please get propper communication expert train staff dealing customer relation conflict resolution trying time emourthy people trapped overseas another troubling problem lack english speaking staff able service english speaking customer like revert english occationally truly international bank need understand complexity lastly mobile banking app clunky dated stuck thailand kasikorn bank mobile app need iphone id open pay bill two click time restart app use home secure wifi use sometimes open,81.49%,9,CASA
1945,4/28/2021,17:39:22,No,Yes,Yes,Yes,Yes,No,Yes,customer friendly,91.41%,10,CASA
1946,4/28/2021,17:41:25,No,Yes,Yes,Yes,Yes,No,Yes,apply credit card always unsuccessful,9.20%,8,CASA
1947,4/28/2021,18:26:12,No,No,Yes,No,No,No,No,level customer service improvised service quality,90.94%,10,CASA
1948,4/28/2021,18:42:29,No,No,Yes,Yes,Yes,Yes,Yes,smile always,84.40%,10,CASA
1949,4/28/2021,18:45:53,No,No,No,Yes,No,No,No,would like like connection direct bank branch faster,0.04%,8,CASA
1950,4/28/2021,19:26:37,No,Yes,No,Yes,Yes,No,Yes,application need date sometimes tranfer double wear apps,50.00%,8,CASA
1951,4/28/2021,21:02:08,No,Yes,No,Yes,Yes,No,No,better virtual account goal account within saving account able sepregate difference purpose saving implemented quite bank like maybank ocbc,96.42%,8,CASA
1952,4/28/2021,21:48:49,No,No,No,Yes,No,No,No,interest rate interest rate lower bank,82.90%,9,CASA
1953,4/28/2021,23:33:27,No,No,Yes,No,Yes,Yes,Yes,heard back inquiry since first opened account,82.11%,3,CASA
1954,4/29/2021,0:36:06,No,No,Yes,No,No,No,Yes,best rhb us time,92.10%,10,CASA
1955,4/29/2021,3:49:42,No,No,No,Yes,Yes,No,No,facilitate dealing,90.61%,10,CASA
1956,4/29/2021,5:04:34,No,No,No,No,Yes,No,No,rhb app online make many time,50.00%,5,CASA
1957,4/29/2021,7:05:27,No,No,Yes,Yes,Yes,No,Yes,lose number first bank malaysia best islamic banking internet,50.00%,10,CASA
1958,4/29/2021,10:55:18,No,No,No,Yes,No,No,Yes,sanitising effort branch place sanitising vaporiser queue line upon enterjng branch,89.10%,8,CASA
1959,4/29/2021,11:51:15,No,No,No,Yes,No,No,No,provide better service customer better environment atm machine,93.00%,8,CASA
1960,4/29/2021,13:07:05,No,No,Yes,Yes,Yes,Yes,Yes,perk loyal customer,50.00%,9,CASA
1961,4/29/2021,17:41:18,No,No,No,Yes,No,No,No,keep performance,68.33%,10,CASA
1962,4/29/2021,20:24:19,Yes,No,Yes,Yes,Yes,No,Yes,financial department big problem need note runing many good customer apply many time credit card rejected go bank approved rhb bad,50.00%,0,CASA
1963,4/30/2021,4:45:50,No,No,Yes,Yes,Yes,Yes,Yes,customer service good improve,90.65%,10,CASA
1964,4/30/2021,16:24:10,No,No,Yes,Yes,No,No,Yes,friendly relationship rhb customer,96.11%,10,CASA
1965,05-01-21,3:16:57,No,No,Yes,Yes,Yes,No,Yes,current app allow switch device really friendly user,86.72%,9,CASA
1966,05-03-21,12:40:50,No,No,No,Yes,Yes,No,No,avoid using much security multiple request otp even start bill payment,50.00%,8,CASA
1967,05-03-21,1:56:18,No,No,No,Yes,No,No,No,enhanced operational efficiency,90.61%,9,CASA
1968,05-04-21,3:41:21,No,No,No,Yes,No,No,No,restore instant transfer function normal ibg transfer useful time emergency due delay,50.00%,8,CASA
1969,05-04-21,3:55:52,No,No,Yes,Yes,No,No,No,dont force download app queue number branch,50.00%,8,CASA
1970,05-04-21,4:02:48,No,Yes,No,No,Yes,No,Yes,speed payment transfer day day atleast day would great mobile app include feature bit user friendly especially older generation would great credit debit card helpline need helpful friendly people atleast try help give guidance direction cant help department need customer consultant,70.55%,7,CASA
1971,05-04-21,4:09:22,No,No,No,Yes,Yes,No,Yes,keep upgrade rhb system better u endery use,72.92%,9,CASA
1972,05-04-21,4:10:49,No,No,Yes,No,No,No,Yes,either improve staff quality handle customer request improve system provide user friendly easy use system,96.67%,0,CASA
1973,05-04-21,4:18:54,No,No,Yes,No,No,Yes,Yes,always touch,50.00%,2,CASA
1974,05-04-21,4:26:49,Yes,Yes,Yes,Yes,Yes,Yes,Yes,deal resolved soon possible utk insurance jgn customer fill form,50.00%,10,CASA
1975,05-04-21,4:26:29,No,No,No,Yes,No,No,No,customer appreciation,50.00%,10,CASA
1976,05-04-21,4:32:06,No,No,No,Yes,Yes,Yes,Yes,fast respeople user friendly convenient service thru internet mobile banking application day everyone depending internet mobile transaction give lowest interest everyone effort loan bank thanks,90.72%,10,CASA
1977,05-04-21,4:47:11,No,Yes,Yes,Yes,Yes,Yes,Yes,nile,50.00%,10,CASA
1978,05-04-21,4:57:19,No,No,Yes,Yes,No,No,Yes,improve quality self service,50.00%,10,CASA
1979,05-04-21,5:11:53,No,No,No,Yes,Yes,No,Yes,product branding approach people agressive,84.91%,10,CASA
1980,05-04-21,5:49:23,No,No,Yes,No,No,No,No,,,8,CASA
1981,05-04-21,5:51:19,No,No,No,Yes,Yes,No,Yes,top service,93.19%,10,CASA
1982,05-04-21,7:32:51,No,No,No,Yes,Yes,No,Yes,online banking need improvement,10.59%,8,CASA
1983,05-04-21,8:04:25,No,No,No,Yes,Yes,No,No,best service,97.21%,10,CASA
1984,05-04-21,10:21:34,No,No,Yes,No,No,No,No,maintain service,50.00%,10,CASA
1985,05-04-21,11:01:18,No,Yes,Yes,Yes,Yes,No,Yes,good service customer,96.48%,10,CASA
1986,05-05-21,12:49:10,No,No,No,Yes,Yes,No,No,give anything freeegift reewards customer,98.20%,0,CASA
1987,05-05-21,7:05:47,No,No,Yes,Yes,Yes,No,Yes,new banking app work still use old integrate ticketing system banking app,17.99%,8,CASA
1988,05-05-21,7:07:57,Yes,No,No,Yes,Yes,No,No,rhb apps make transaction link mcm dlu know make transaction kat apps rhb mobile banking must last,28.41%,4,CASA
1989,05-05-21,9:07:05,No,Yes,No,Yes,No,No,Yes,need upgrade system customer service due slow serve,10.09%,9,CASA
1990,05-05-21,10:56:58,No,No,Yes,Yes,Yes,No,Yes,always best better,97.22%,10,CASA
1991,05-05-21,11:04:16,No,No,No,Yes,Yes,No,Yes,simplify feature internet banking portal make transfer payment easy,50.00%,9,CASA
1992,05-05-21,12:13:22,No,No,No,No,Yes,No,No,tthe rhb mobile banking application quite slow login even thumbprint compare maybank apps,3.82%,8,CASA
1993,05-05-21,1:13:17,Yes,Yes,Yes,Yes,Yes,No,Yes,possible faster speed,82.27%,8,CASA
1994,05-05-21,1:50:56,No,No,No,Yes,No,No,Yes,recmend,13.84%,10,CASA
1995,05-05-21,2:23:49,No,No,Yes,No,No,No,Yes,always aware problem complained customer,3.96%,8,CASA
1996,05-05-21,5:00:50,No,No,Yes,Yes,No,No,Yes,faster upgrading system convenience customer enjoyable using system,97.22%,10,CASA
1997,05-05-21,9:25:20,No,No,No,Yes,Yes,No,Yes,service,50.00%,10,CASA
1998,05-05-21,12:38:34,No,No,No,Yes,No,No,No,easy control access space space,95.01%,10,HP
1999,05-04-21,10:03:34,No,Yes,No,No,No,No,Yes,try get convenient payment transaction like mbb cimb previously rhb provided machine print check epf perhaps factor rhb attract everyone always rhb credit card rhb user management fee high almost le interested use rhb credit card received offer use credit card another bank see management fee imposed user tigggi sometimes interest,87.31%,6,Credit Card
2000,05-06-21,11:42:23,No,No,Yes,No,Yes,No,Yes,quick transparent service,50.00%,10,CASA
2001,05-06-21,3:30:51,No,Yes,Yes,No,No,No,No,area limited access rhb atm cash deposit much relay bank need may consider open unit rimbah bandar saujana putra,17.19%,8,Credit Card
2002,05-06-21,6:38:11,No,No,Yes,No,No,No,No,reliable,90.17%,8,FD
2003,05-06-21,9:37:37,No,No,Yes,Yes,Yes,No,Yes,always ambining weight permanent customer help help given,50.00%,10,CASA
2004,5/25/2021,15:45:28,No,No,No,Yes,Yes,No,No,increase credit card limit,92.92%,8,Credit Card
2005,5/25/2021,15:47:54,No,Yes,No,No,Yes,No,No,easeer reach human phone le legtime mobile app,50.00%,8,Credit Card
2006,5/25/2021,15:49:07,No,No,No,Yes,No,No,No,improve access internet banking portal time got error able access,50.00%,8,Credit Card
2007,5/25/2021,15:52:47,No,No,No,No,No,No,Yes,conduct promotion give worthwhile gift customer,98.55%,8,Credit Card
2008,5/25/2021,15:53:28,No,Yes,Yes,Yes,Yes,No,No,improve call center online,4.90%,10,Credit Card
2009,5/25/2021,15:54:10,No,Yes,No,Yes,No,No,No,rhb need improve efficiency prompt acknowledgement customer request follow customer request case customer informed progress status,8.42%,6,Credit Card
2010,5/25/2021,15:55:30,No,No,No,Yes,No,No,No,need detail every transaction,98.37%,9,Credit Card
2011,5/25/2021,15:57:23,Yes,No,No,Yes,Yes,No,Yes,cashback facility,50.00%,6,Credit Card
2012,5/25/2021,16:01:44,No,No,No,No,Yes,No,No,improve app,10.20%,8,Credit Card
2013,5/25/2021,16:07:12,No,Yes,No,No,No,No,No,solve customer service problem rubbish like hell hang phone problem solved writing email feedback bullshit,94.82%,0,Credit Card
2014,5/25/2021,16:07:39,No,No,No,Yes,No,No,Yes,need promotion,50.00%,8,Credit Card
2015,5/25/2021,16:18:32,No,No,No,Yes,No,No,No,discount,50.00%,10,Credit Card
2016,5/25/2021,16:20:01,No,Yes,No,Yes,Yes,No,No,customer service line get shorter waiting time,50.00%,8,Credit Card
2017,5/25/2021,16:20:46,No,No,No,Yes,No,No,No,customer service,50.00%,8,Credit Card
2018,5/25/2021,16:27:10,No,Yes,No,No,No,No,No,seriously improve customer service call center trying reach c via caln couldnt get even callback given went fb proper reasonable solution given case still remained open even week,50.00%,0,Credit Card
2019,5/25/2021,16:31:05,No,Yes,No,No,No,No,No,improve call center service many time called answer ask call back receive service,50.00%,5,Credit Card
2020,5/25/2021,16:31:58,No,No,No,No,No,No,Yes,latest info blr,15.80%,9,Credit Card
2021,5/25/2021,16:34:33,Yes,Yes,Yes,Yes,Yes,No,Yes,recommend friend strongly trust link apply official website lost referral reward think let fill referral person post beneffit rhb credit card via internet boot nothing gain reewards,91.58%,10,Credit Card
2022,5/25/2021,16:38:18,No,No,Yes,Yes,No,No,No,improve cash back card enjoyment cash back way little usful would cancel year,50.00%,8,Credit Card
2023,5/25/2021,16:37:23,Yes,Yes,No,Yes,Yes,No,No,improve ui ux website mobile apps fix production bug io mobile apps already month old,7.22%,3,Credit Card
2024,5/25/2021,16:41:22,No,Yes,No,No,No,No,No,,,10,Credit Card
2025,5/25/2021,16:45:57,No,Yes,No,No,No,No,No,yes people understand english malay read important document,78.64%,5,Credit Card
2026,5/25/2021,17:00:29,No,Yes,No,No,No,No,No,customer consultancy service,50.00%,8,Credit Card
2027,5/25/2021,17:04:45,No,No,No,No,No,Yes,No,,,8,Credit Card
2028,5/25/2021,17:13:09,No,Yes,No,Yes,Yes,No,No,user interface rhb online banking difficult navigate easy use,86.57%,7,Credit Card
2029,5/25/2021,17:18:16,No,No,No,Yes,No,No,No,maintain good service easy accessibililty,89.17%,8,Credit Card
2030,5/25/2021,17:30:42,No,No,No,Yes,No,No,No,extra reward,88.37%,7,Credit Card
2031,5/25/2021,17:31:38,No,Yes,No,Yes,No,Yes,No,good cash rebate mechanism rhb shell visa credit card well done unfortunately terrible need stress terrible call center pick call ever call back leaving phone mailed customer support respond terrible customer support call center mail,97.21%,9,Credit Card
2032,5/25/2021,17:38:18,No,No,No,Yes,No,No,No,statement clear,96.62%,6,Credit Card
2033,5/25/2021,18:38:05,No,No,Yes,No,Yes,Yes,No,simplify loan,50.00%,9,Credit Card
2034,5/25/2021,18:45:22,No,Yes,No,No,No,No,No,competitive interest rate charged,96.24%,8,Credit Card
2035,5/25/2021,18:54:32,No,No,Yes,Yes,Yes,Yes,No,please sell straight forward offering hidden unexpected offering,50.00%,8,Credit Card
2036,5/25/2021,19:31:58,No,Yes,No,No,No,No,No,allow credit card user use online banking monitor credit card statement,50.00%,8,Credit Card
2037,5/25/2021,19:41:27,No,No,Yes,No,No,No,Yes,rhb rhb joint online shopping website reward discount card holder using rhb credit card buying product,50.00%,9,Credit Card
2038,5/25/2021,19:58:18,No,No,No,Yes,Yes,No,No,keep promote marketing product social medium online,50.00%,8,Credit Card
2039,5/25/2021,20:30:55,No,No,No,Yes,No,No,No,call center always busy difficult get trough,10.65%,10,Credit Card
